Sentence ID,File Name,Token ID,Form,Misc,Lemma,UPOS,XPOS,Features,Head,Deprel,Deps
1044,GBd_TD1.csv,13,ābus,pregnant,ābus,ADJ,_,_,14,xcomp,12:acl
1045,GBd_TD1.csv,9,wihēzagīg,moved,wihēzagīg,ADJ,_,_,7,acl:relcl,_
1049,GBd_TD1.csv,4,pōstōmand,bark-clad,pōstōmand,ADJ,_,_,7,xcomp,_
1050,GBd_TD1.csv,8,wišgumēxttar,poisonous,wiš-gumēxt,ADJ,Degree=Cmp,Degree=Cmp,5,acl:relcl,_
1050,GBd_TD1.csv,14,zahrōmand,toxic,zahrōmand,ADJ,_,_,6,advcl,_
1055,GBd_TD1.csv,16,čašmag,spring,čašmag,ADJ,Animacy=Inan,Animacy=Inan,13,obl,_
1056,GBd_TD1.csv,4,ahōš,deathless,ahōš,ADJ,_,_,5,xcomp,1:acl
1062,GBd_TD1.csv,9,mehmān,acceptable,mehmān,ADJ,_,_,1,acl:relcl,_
1063,GBd_TD1.csv,8,mehmān,acceptable,mehmān,ADJ,_,_,1,acl:relcl,_
1066,GBd_TD1.csv,3,škuftag,flowering,škuftag,ADJ,_,_,4,xcomp,2:acl
1066,GBd_TD1.csv,4,hubōy,fragrant,hubōy,ADJ,Typo=Yes,Typo=Yes,1,acl:relcl,_
1067,GBd_TD1.csv,15,mehmān,acceptable,mehmān,ADJ,_,_,1,acl:relcl,_
1069,GBd_TD1.csv,7,mehmān,fitting,mehmān,ADJ,_,_,1,acl:relcl,_
1070,GBd_TD1.csv,5,čarbišnōmand,oleaginous,čarbišnōmand,ADJ,_,_,1,acl:relcl,_
1072,GBd_TD1.csv,8,bōyāg,scented,bōyāg,ADJ,_,_,1,acl:relcl,_
1075,GBd_TD1.csv,3,dō_ēwēnagān,of two kinds,dō-ēwēnagān,ADJ,_,_,6,xcomp,1:acl
1075,GBd_TD1.csv,4,dō_X,dioecious,dō-§,ADJ,_,_,3,acl,_
1080,GBd_TD1.csv,9,mādagwar,main,mādagwar,ADJ,_,_,11,nsubj,_
1081,GBd_TD1.csv,19,paywastag,grafted,paywastag,ADJ,_,_,20,xcomp,1:acl
1122,GBd_TD1.csv,10,dānāgtar,wise,dānāg,ADJ,Degree=Cmp,Degree=Cmp,12,nsubj,_
1130,GBd_TD1.csv,1,hangirdīg,in a nutshell,hangirdīg,ADJ,_,_,0,root,_
1130,GBd_TD1.csv,6,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,7,advcl,8:acl
1130,GBd_TD1.csv,8,asnīd,noble,asnūd,ADJ,_,_,7,obj,6:nsubj:xsubj
1283,GBd_TD1.csv,14,garm,warm,garm,ADJ,_,_,15,xcomp,2:acl
10,NM_K35.csv,17,kāmagtom,"wishing, desirable",kāmag,ADJ,Degree=Sup,Degree=Sup,0,root,_
14,NM_K35.csv,35,wiyābāngar,"deceiving, leading astray",wiyābāngar,ADJ,Typo=Yes,Typo=Yes,32,acl:relcl,_
14,NM_K35.csv,46,ahlāyīhdōšīdārtom,loving righteousness,ahlāyīh-dōšīdār,ADJ,Degree=Sup,Degree=Sup,64,obj,39:obj
14,NM_K35.csv,70,nēst,not existing,nēst,ADJ,_,_,76,obj,_
14,NM_K35.csv,72,ast,existing,ast,ADJ,_,_,76,obl,_
16,NM_K35.csv,14,hamwimand,"conformable, congruent, coincident",hamwimand,ADJ,_,_,6,advcl,_
17,NM_K35.csv,17,pahrēzag,"careful, protective",pahrēzag,ADJ,_,_,4,advcl,_
18,NM_K35.csv,16,paydāg,"obvious, manifest",paydāg,ADJ,_,_,0,root,_
20,NM_K35.csv,3,āgāh,aware,āgāh,ADJ,_,_,0,root,_
23,NM_K35.csv,13,weh,best,weh,ADJ,Degree=Cmp,Degree=Cmp,9,acl:relcl,_
29,NM_K35.csv,12,yōǰdāsr,pure,yōǰdāsr,ADJ,_,_,7,acl:relcl,_
29,NM_K35.csv,39,awizīrišnīg,"unavoidable, inevitable, indispensable",awizīrišnīg,ADJ,_,_,4,advcl,_
29,NM_K35.csv,55,āšnāg,"known, acquainted with",āšnāg,ADJ,Typo=Yes,Typo=Yes,52,acl:relcl,_
30,NM_K35.csv,14,āgāhtar,versed,āgāh,ADJ,Degree=Cmp,Degree=Cmp,9,acl:relcl,_
30,NM_K35.csv,51,čimīg,reasonable,čimīg,ADJ,_,_,0,root,_
103,NM_K35.csv,6,druwisttan,of healthy body,druyist-tan,ADJ,_,_,15,obj,_
103,NM_K35.csv,22,spāsdār,"grateful, thankful",spāsdār,ADJ,_,_,0,root,_
105,NM_K35.csv,49,nōg,new,nōg,ADJ,Echo=Rdp,Echo=Rdp,53,nsubj,_
106,NM_K35.csv,10,nihuftag,concealed,nihuftag,ADJ,Typo=Yes,Typo=Yes,0,root,_
106,NM_K35.csv,22,paydāg,obvious,paydāg,ADJ,_,_,10,advcl,_
110,NM_K35.csv,12,paywehag(?),"made known, revealed(?)",paywehag(?),ADJ,_,_,0,root,_
113,NM_K35.csv,7,rāst,true,rāst,ADJ,_,_,24,advcl,_
115,NM_K35.csv,33,meh,superior,meh,ADJ,Degree=Cmp,Degree=Cmp,7,ccomp,_
116,NM_K35.csv,11,xūb,duly,xūb,ADJ,_,_,0,root,_
120,NM_K35.csv,5,bōzišnīg,having released,bōzišnīg,ADJ,_,_,6,obl,_
121,NM_K35.csv,16,kam,few,kam,ADJ,_,_,2,ccomp,_
124,NM_K35.csv,14,nēk,good,nēk,ADJ,_,_,5,xcomp,_
125,NM_K35.csv,9,dūr,distant,dūr,ADJ,_,_,11,obl,_
125,NM_K35.csv,15,weh,better,weh,ADJ,Degree=Cmp,Degree=Cmp,17,xcomp,_
126,NM_K35.csv,10,garādar,heavy sinful,garā,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
127,NM_K35.csv,5,anāgtar,evil,anāg,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
128,NM_K35.csv,5,uzwāyišnīgdar,spreading out(?),uzwāyišnīg,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
129,NM_K35.csv,7,xwarānīhādar,violating,xwarānīhā,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
130,NM_K35.csv,10,āmārīhātar,calculable,āmārīhā,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
131,NM_K35.csv,5,abēr,much,abēr,ADJ,_,_,0,root,_
131,NM_K35.csv,13,zūr,false,zūr,ADJ,_,_,5,advcl,_
133,NM_K35.csv,7,frāxīhādar,prosperous,frāxīhā,ADJ,AdvType=Man|Degree=Cmp,AdvType=Man|Degree=Cmp,0,root,_
139,NM_K35.csv,3,apassazag,"unsuitable, unfitting",apassazag,ADJ,_,_,0,root,_
140,NM_K35.csv,41,passazag,suitable,passazag,ADJ,_,_,45,acl:relcl,_
142,NM_K35.csv,24,paydāg,evident,paydāg,ADJ,_,_,20,advcl,_
142,NM_K35.csv,40,paydāg,evident,paydāg,ADJ,_,_,45,advcl,_
144,NM_K35.csv,11,čimīgtar,"justified, reasonable",čimīg,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
145,NM_K35.csv,8,spurrīg,"complete, perfect",spurrīg,ADJ,_,_,9,xcomp,_
146,NM_K35.csv,5,mānāg,like,mānāg,ADJ,_,_,0,root,_
147,NM_K35.csv,16,mānāg,resembling,mānāg,ADJ,_,_,11,acl,_
147,NM_K35.csv,22,mānāgdar,resembling,mānāg,ADJ,Degree=Cmp,Degree=Cmp,17,acl:relcl,_
148,NM_K35.csv,6,xūbtar,proper,xūb,ADJ,Degree=Cmp,Degree=Cmp,12,acl,_
148,NM_K35.csv,12,xūb,proper,xūb,ADJ,_,_,0,root,_
148,NM_K35.csv,20,xūb,proper,xūb,ADJ,_,_,12,advcl,_
149,NM_K35.csv,6,paydāg,evident,paydāg,ADJ,_,_,0,root,_
150,NM_K35.csv,9,ēwbāršōyišnīg,in the manner of on-time-ablution,ēw-bār-šōyišnīg,ADJ,_,_,10,obj,_
154,NM_K35.csv,14,hamdādestāndar,"agreement, consent",hamdādestān,ADJ,Degree=Cmp|Animacy=Inan,Degree=Cmp|Animacy=Inan,0,root,_
154,NM_K35.csv,21,ašāyēd,improper,šāyistan,ADJ,_,_,14,advcl,_
156,NM_K35.csv,2,bōxtag,"acquitted, released",bōxtag,ADJ,_,_,0,root,_
156,NM_K35.csv,9,ēwbāršōyišnīg,manner of on-time-ablution,ēw-bār-šōyišnīg,ADJ,_,_,10,obl,_
156,NM_K35.csv,10,bōzišnīgdar,redeeming,bōzišnīg,ADJ,Degree=Cmp,Degree=Cmp,2,advcl,_
157,NM_K35.csv,36,xūb,proper,xūb,ADJ,_,_,38,xcomp,_
159,NM_K35.csv,7,druyist,proper,druyist,ADJ,_,_,18,advcl,_
159,NM_K35.csv,18,xūbtan,well-embodied(?),xūb-tan,ADJ,_,_,0,root,_
160,NM_K35.csv,5,rāst,correct,rāst,ADJ,_,_,19,advcl,_
160,NM_K35.csv,19,xūb,proper,xūb,ADJ,_,_,0,root,_
161,NM_K35.csv,6,rāst,correct,rāst,ADJ,_,_,24,advcl,_
161,NM_K35.csv,24,xūb,good,xūb,ADJ,_,_,0,root,_
161,NM_K35.csv,33,rāst,correct,rāst,ADJ,_,_,24,acl:relcl,_
162,NM_K35.csv,21,xūb,proper,xūb,ADJ,_,_,15,ccomp,_
163,NM_K35.csv,9,rāsttar,correct,rāst,ADJ,Degree=Cmp|Typo=Yes,Degree=Cmp|Typo=Yes,2,acl:relcl,_
163,NM_K35.csv,26,xūbdar,proper,xūb,ADJ,Degree=Cmp,Degree=Cmp,19,acl:relcl,_
165,NM_K35.csv,10,anuskārdag,undiscussed,anuskārdag,ADJ,Typo=Yes,Typo=Yes,6,acl:relcl,_
165,NM_K35.csv,20,ōstīg,reliable,ōstīg,ADJ,_,_,14,acl:relcl,_
166,NM_K35.csv,37,paydāg,obvious,paydāg,ADJ,_,_,29,acl:relcl,_
167,NM_K35.csv,4,dušxwār,annoying,dušxwār,ADJ,_,_,0,root,_
172,NM_K35.csv,18,frēzwānīg,obligatory,frēzwānīg,ADJ,_,_,19,xcomp,_
173,NM_K35.csv,5,awizīrišnīg,"unavoidable, indispensable",awizīrišnīg,ADJ,_,_,0,root,_
173,NM_K35.csv,12,rēman,"defiled, contaminated",rēman,ADJ,_,_,10,advcl,_
174,NM_K35.csv,2,frayādišnīg,helpful,frayādišnīg,ADJ,_,_,0,root,_
176,NM_K35.csv,15,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
177,NM_K35.csv,34,xwurdag,small,xwurdag,ADJ,_,_,40,obl,_
178,NM_K35.csv,3,nērangāgāh,knowing the nērang,nērang-āgāh,ADJ,_,_,1,advcl,_
178,NM_K35.csv,14,hamīg,"associated, united",hamīg,ADJ,_,_,9,acl:relcl,_
179,NM_K35.csv,13,paydāg,evident,paydāg,ADJ,_,_,0,root,_
181,NM_K35.csv,6,tuwānīg,competent,tuwānīg,ADJ,Typo=Yes,Typo=Yes,0,root,_
182,NM_K35.csv,10,bōzišnīg,redeeming,bōzišnīg,ADJ,_,_,0,root,_
183,NM_K35.csv,23,passand,approved,passand,ADJ,_,_,19,acl:relcl,_
184,NM_K35.csv,23,passandīdagtar,approved,passandīdag,ADJ,Degree=Cmp,Degree=Cmp,8,advcl,_
186,NM_K35.csv,12,bārestān,patient,bārestān,ADJ,Typo=Yes,Typo=Yes,13,xcomp,_
186,NM_K35.csv,26,wišādag,"opened, disclosed",wišādag,ADJ,Subcat=Tran,Subcat=Tran,6,acl:relcl,_
188,NM_K35.csv,4,wattar,worse,wattar,ADJ,Degree=Cmp,Degree=Cmp,6,obl,_
188,NM_K35.csv,17,paydāg,evident,paydāg,ADJ,_,_,9,acl:relcl,_
189,NM_K35.csv,12,ērixtag,condemned,ēraxtag,ADJ,_,_,22,obl,_
189,NM_K35.csv,22,padišnāsēnīg,recognizable,padišnāsēnīg,ADJ,_,_,3,advcl,_
190,NM_K35.csv,24,pāk,clean,pāk,ADJ,_,_,26,advcl,_
196,NM_K35.csv,14,pāk,clean,pāk,ADJ,_,_,0,root,_
198,NM_K35.csv,6,škeft,difficult,škeft,ADJ,_,_,0,root,_
201,NM_K35.csv,4,frēzwānīgtar,obligatory,frēzwānīg,ADJ,Degree=Cmp,Degree=Cmp,6,obj,_
201,NM_K35.csv,50,kam,few,kam,ADJ,_,_,43,advcl,_
202,NM_K35.csv,16,nēšahist,improper,nē-šāyist,ADJ,_,_,17,obl,_
202,NM_K35.csv,17,paydāg,evident,paydāg,ADJ,_,_,13,advcl,_
204,NM_K35.csv,16,meh,great(er),meh,ADJ,Degree=Cmp,Degree=Cmp,25,obl,_
204,NM_K35.csv,26,niyābag,fitting,niyābag,ADJ,_,_,0,root,_
207,NM_K35.csv,4,uskārišnīg,deliberating,uskārišnīg,ADJ,_,_,22,advcl,_
207,NM_K35.csv,31,spurrīg,complete,spurrīg,ADJ,_,_,21,obl,_
207,NM_K35.csv,35,bōzišn,solution,bōzišnīg,ADJ,_,_,46,obl,_
207,NM_K35.csv,45,wizīrišnīg,escaping,wizīrišnīg,ADJ,_,_,46,xcomp,_
212,NM_K35.csv,7,bōzišnīg,redeeming,bōzišnīg,ADJ,_,_,14,advcl,_
212,NM_K35.csv,14,kamranǰtar,(being) little vexatious,kam-ranǰ,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
215,NM_K35.csv,30,was,much,was,ADJ,_,_,33,obj,_
216,NM_K35.csv,21,rawāg,current,rawāg,ADJ,_,_,27,advcl,_
216,NM_K35.csv,27,was,abundant,was,ADJ,_,_,0,root,_
219,NM_K35.csv,4,abāzwaštag,"turned wrong, distorted",abāz-waštag,ADJ,_,_,6,obl,_
220,NM_K35.csv,2,dahīg,violent,dahīg,ADJ,_,_,0,root,_
221,NM_K35.csv,7,bōzišnīg,redeeming,bōzišnīg,ADJ,_,_,14,advcl,_
222,NM_K35.csv,4,gumānāg,doubting,gumānāg,ADJ,_,_,0,root,_
224,NM_K35.csv,14,ahlomōγ,heretic,ahlomōγ,ADJ,_,_,17,obl,_
229,NM_K35.csv,15,spurrīgtar,perfect,spurrīg,ADJ,Degree=Cmp,Degree=Cmp,4,acl:relcl,_
230,NM_K35.csv,7,dušxwārtar,"difficult, troublesome",dušxwār,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
230,NM_K35.csv,21,āgāh,aware,āgāh,ADJ,_,_,7,advcl,_
236,NM_K35.csv,13,drāytar,chattering,drāy,ADJ,Degree=Cmp|Style=Expr,Degree=Cmp|Style=Expr,2,advcl,_
237,NM_K35.csv,4,garān,heavy,garān,ADJ,_,_,0,root,_
239,NM_K35.csv,5,āgāh,aware,āgāh,ADJ,_,_,7,advcl,_
240,NM_K35.csv,5,pargūdag,"free, exempt from",pargūdag,ADJ,_,_,0,root,_
244,NM_K35.csv,26,ōstīgān,steadfast,ōstīgān,ADJ,_,_,0,root,_
255,NM_K35.csv,10,mānāg,like,mānāg,ADJ,_,_,0,root,_
256,NM_K35.csv,2,dēnīg,religious,dēnīg,ADJ,_,_,1,acl:relcl,_
262,NM_K35.csv,36,paydāg,obvious,paydāg,ADJ,_,_,0,root,_
266,NM_K35.csv,27,rasīdag,"happened, occured",rasīdag,ADJ,_,_,30,advcl,_
270,NM_K35.csv,26,kāmagtar,desirable,kāmag,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
270,NM_K35.csv,48,hāwand,"like, similar",hāwand,ADJ,_,_,37,acl:relcl,_
272,NM_K35.csv,30,šōyišntuwānīg,able of purifying,šōyišn-tuwānīg,ADJ,_,_,28,acl:relcl,_
273,NM_K35.csv,7,dilgišnīg,"gentle, kind-natured",dil-gišnīg,ADJ,_,_,8,nmod,_
274,NM_K35.csv,27,frāmōš,forgotten,frāmōš,ADJ,_,_,20,ccomp,_
283,NM_K35.csv,20,čimīg,reasonable,čimīg,ADJ,_,_,17,advcl,_
284,NM_K35.csv,6,xānagwiškinn,house-dividing,xānag-wiškinn,ADJ,_,_,0,root,_
292,NM_K35.csv,9,bowandag,complete,bowandag,ADJ,Typo=Yes,Typo=Yes,10,xcomp,_
293,NM_K35.csv,10,pattāyišnīg,lasting,pattāyišnīg,ADJ,_,_,0,root,_
294,NM_K35.csv,2,garān,"heavy, severe",garān,ADJ,_,_,3,nmod,_
296,NM_K35.csv,1,xwāyišnīg,"desiring, wishing",xwāyišnīg,ADJ,_,_,0,root,_
297,NM_K35.csv,1,meh,greatest,meh,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
302,NM_K35.csv,43,pāk,pure,pāk,ADJ,_,_,45,obl,_
304,NM_K35.csv,5,škeft,hard,škeft,ADJ,_,_,19,xcomp,_
305,NM_K35.csv,3,niyābag,fitting,niyābag,ADJ,_,_,0,root,_
306,NM_K35.csv,18,rōšn,clear,rōšn,ADJ,_,_,14,advcl,_
308,NM_K35.csv,51,paydāg,obvious,paydāg,ADJ,_,_,29,advcl,_
310,NM_K35.csv,13,[mēdyōmāhīg],related to Mēdyōmāh,mēdyōmāhīg,ADJ,_,_,16,obl,_
310,NM_K35.csv,16,āšnāg,known,āšnāg,ADJ,Typo=Yes,Typo=Yes,10,acl:relcl,_
311,NM_K35.csv,2,passandišnīg,approvable,passandišnīg,ADJ,_,_,5,xcomp,_
314,NM_K35.csv,10,frēzwānīg,obligatory,frēzwānīg,ADJ,_,_,0,root,_
315,NM_K35.csv,23,adastwarīhā,unauthorized,adastwarīhā,ADJ,_,_,0,root,_
316,NM_K35.csv,16,pāk,pure,pāk,ADJ,_,_,17,obl,_
316,NM_K35.csv,19,wināhīhādar,sinful,wināhīhā,ADJ,AdvType=Man|Degree=Cmp,AdvType=Man|Degree=Cmp,0,root,_
317,NM_K35.csv,67,pāk,pure,pāk,ADJ,_,_,69,xcomp,_
320,NM_K35.csv,7,dastwarīhā,unauthorized,dastwarīhā,ADJ,_,_,0,root,_
321,NM_K35.csv,44,frēzwānīg,obligatory,frēzwānīg,ADJ,_,_,0,root,_
323,NM_K35.csv,7,paywastag,"join, connect",paywastag,ADJ,Subcat=Tran,Subcat=Tran,0,root,_
324,NM_K35.csv,5,winnārd,"(well) ordered, prepared",winnārd,ADJ,Subcat=Tran|Tense=Past|VerbForm=Part,Subcat=Tran|Tense=Past|VerbForm=Part,6,xcomp,_
325,NM_K35.csv,22,abardar,superior,abardar,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
326,NM_K35.csv,60,pāk,pure,pāk,ADJ,_,_,61,obl,_
327,NM_K35.csv,18,rawāg,circulating,rawāg,ADJ,_,_,19,xcomp,_
327,NM_K35.csv,36,anēwēnag,improper,anēwēnag,ADJ,_,_,28,acl,_
329,NM_K35.csv,6,petīt,penitent,petīt,ADJ,_,_,0,root,_
334,NM_K35.csv,10,ašōtom,righteous,ašō,ADJ,Degree=Sup,Degree=Sup,9,nmod,_
337,NM_K35.csv,5,abāzwaštag,"aberrant, distorted",abāz-waštag,ADJ,Typo=Yes,Typo=Yes,2,acl:relcl,_
12,RAF.csv,2,zīndag,alive,zīndag,ADJ,_,_,11,advcl,_
12,RAF.csv,11,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
14,RAF.csv,3,zīndag,alive,zīndag,ADJ,_,_,22,advcl,_
14,RAF.csv,22,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
21,RAF.csv,6,ōϑrāīn,of status of xwasrāyēn marriage,xwasrāyēn,ADJ,_,_,3,xcomp,_
23,RAF.csv,8,anēr,non-Zoroastrian,anēr,ADJ,_,_,10,xcomp,_
25,RAF.csv,15,wehdēn,of the good religion,weh-dēn,ADJ,_,_,13,nmod,_
31,RAF.csv,4,anēr,non-Zoroastrian,anēr,ADJ,_,_,6,xcomp,_
34,RAF.csv,42,xūb,duly,xūb,ADJ,_,_,0,root,_
36,RAF.csv,14,anēr,non-Zoroastrian,anēr,ADJ,_,_,16,xcomp,_
39,RAF.csv,7,wehdēn,of the good religion,weh-dēn,ADJ,_,_,6,nmod,_
39,RAF.csv,12,nazdīkpaywandtar,close relative,nazdīk-paywand,ADJ,Degree=Cmp,Degree=Cmp,9,obl,_
54,RAF.csv,11,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
56,RAF.csv,11,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
60,RAF.csv,12,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
61,RAF.csv,2,kardag,kardag,kirdag,ADJ,_,_,10,advcl,_
63,RAF.csv,16,xūb,good,xūb,ADJ,_,_,17,xcomp,_
68,RAF.csv,8,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
69,RAF.csv,3,zīndag,alive,zīndag,ADJ,_,_,10,advcl,_
69,RAF.csv,10,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
70,RAF.csv,10,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
72,RAF.csv,44,pādixšāy,of status of pādixšāy marriage,pādixšāy,ADJ,_,_,0,root,_
76,RAF.csv,10,xūb,duly,xūb,ADJ,_,_,11,xcomp,_
79,RAF.csv,21,pādixšāy,of pādixšāy status,pādixšāy,ADJ,_,_,0,root,_
84,RAF.csv,17,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
85,RAF.csv,10,ziyānag,"young woman, wife",ziyānag,ADJ,_,_,12,nsubj,_
85,RAF.csv,16,ziyānag,"young woman, wife",ziyānag,ADJ,_,_,18,iobj,_
87,RAF.csv,22,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
89,RAF.csv,_,čandsālag,of what age,čand-sālag,ADJ,_,_,14,obl,_
89,RAF.csv,14,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
91,RAF.csv,18,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
93,RAF.csv,3,nōsālag,nine-year-old,nō-sālag,ADJ,_,_,4,xcomp,_
93,RAF.csv,24,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
95,RAF.csv,17,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
99,RAF.csv,33,[pādixšāy],authorized,pādixšāy,ADJ,_,_,0,root,_
102,RAF.csv,27,purnāy,of full age;adult,purnāy,ADJ,_,_,29,xcomp,_
102,RAF.csv,34,pādišā(h),authorized,pādixšāy,ADJ,Foreign=Yes,Foreign=Yes,0,root,_
104,RAF.csv,19,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
105,RAF.csv,16,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
106,RAF.csv,16,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
111,RAF.csv,1,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
113,RAF.csv,20,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
116,RAF.csv,9,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
120,RAF.csv,13,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
121,RAF.csv,5,pādišā(h),of pādixšāy status,pādixšāy,ADJ,_,_,0,root,_
123,RAF.csv,20,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
128,RAF.csv,7,paydāg,evident,paydāg,ADJ,_,_,0,root,_
130,RAF.csv,3,widerān,"passing away, dying",widerān,ADJ,Tense=Pres|VerbForm=Part|Subcat=Intr,Tense=Pres|VerbForm=Part|Subcat=Intr,16,advcl,_
130,RAF.csv,7,zīndag,alive,zīndag,ADJ,_,_,16,advcl,_
134,RAF.csv,23,aburnāy,"minor, under age",aburnāy,ADJ,_,_,28,advcl,_
137,RAF.csv,3,aburnāy,"minor, under age",aburnāy,ADJ,_,_,9,advcl,_
139,RAF.csv,21,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
142,RAF.csv,15,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
144,RAF.csv,7,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
161,RAF.csv,21,hamgōnag,"likewise, similarly",hamgōnag,ADJ,Typo=Yes,Typo=Yes,0,root,_
174,RAF.csv,1,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
182,RAF.csv,6,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
183,RAF.csv,11,sazāgtar,"fitting, worthy",sazāg,ADJ,Degree=Cmp,Degree=Cmp,8,nmod,_
186,RAF.csv,20,sazāgtar,fitting,sazāg,ADJ,Degree=Cmp,Degree=Cmp,15,advcl,_
4,RFS.csv,11,druyist,"right, proper, accurate",druyist,ADJ,_,_,12,xcomp,_
16,RFS.csv,30,mādagwar,principal,mādagwar,ADJ,_,_,31,obl,_
17,RFS.csv,9,griftag,accepted,griftag,ADJ,_,_,0,root,_
18,RFS.csv,43,griftār,"responsible, liable",griftār,ADJ,_,_,0,root,_
21,RFS.csv,16,ačār,"helpless, without remedy",ačār,ADJ,_,_,0,root,_
22,RFS.csv,7,wehdēn,of the good religion,weh-dēn,ADJ,_,_,4,nmod,18:obl
22,RFS.csv,18,paydāg,evident,paydāg,ADJ,_,_,7,acl:relcl,_
23,RFS.csv,63,ǰānōmand,possessing an anima,gyānōmand,ADJ,_,_,73,advcl,_
4,RThQA.csv,8,ǰudkirdag,separated,ǰud-kirdag,ADJ,_,_,7,xcomp,_
6,RThQA.csv,12,pādixšāy,authorized,pādixšāy,ADJ,_,_,0,root,_
12,RThQA.csv,14,xūb,duly,xūb,ADJ,_,_,15,xcomp,_
14,RThQA.csv,5,kird,performed,kird,ADJ,Tense=Past|VerbForm=Part|Subcat=Tran,Tense=Past|VerbForm=Part|Subcat=Tran,6,xcomp,_
2,ZWY-K20.csv,6,mazdēsnān,Mazda-Worshipping,mazdēsn,ADJ,_,_,1,nmod,_
3,ZWY-K20.csv,4,paydāg,obvious,paydāg,ADJ,_,_,0,root,_
6,ZWY-K20.csv,2,zarrēn,golden,zarrēn,ADJ,_,_,0,root,_
6,ZWY-K20.csv,10,āhenēn,iron,āhenēn,ADJ,_,_,12,nsubj,_
11,ZWY-K20.csv,4,asēmēn,silver(n),asēmēn,ADJ,_,_,5,nmod,_
12,ZWY-K20.csv,3,pōlāwadēn,steel,pōlāwadēn,ADJ,_,_,4,nmod,_
14,ZWY-K20.csv,11,paydāg,clear,paydāg,ADJ,_,_,0,root,_
18,ZWY-K20.csv,5,paydāg,clear,paydāg,ADJ,_,_,0,root,_
21,ZWY-K20.csv,15,pasēn,final,pasēn,ADJ,_,_,13,nmod,_
32,ZWY-K20.csv,7,harwisp_āgāh,omniscient,harwisp-āgāh,ADJ,_,_,5,nmod,_
36,ZWY-K20.csv,24,dusraw,of bad fame,dusraw,ADJ,_,_,20,acl:relcl,_
36,ZWY-K20.csv,36,burzišnīg,desirable,burzišnīg,ADJ,_|Subcat=Tran,_|Subcat=Tran,37,xcomp,_
37,ZWY-K20.csv,17,burzišnīg,desirable,burzišnīg,ADJ,_|Subcat=Tran,_|Subcat=Tran,18,xcomp,_
38,ZWY-K20.csv,4,škōh,poor,škōh,ADJ,_,_,3,obj,_
38,ZWY-K20.csv,8,burzišnīg,desirable,burzišnīg,ADJ,_|Subcat=Tran,_|Subcat=Tran,9,xcomp,_
40,ZWY-K20.csv,2,zarrēn,golden,zarrēn,ADJ,_,_,0,root,_
40,ZWY-K20.csv,17,āhen,(made of) iron,āhen,ADJ,_,_,20,nsubj,_
43,ZWY-K20.csv,4,zarrēn,golden,zarrēn,ADJ,_,_,5,nsubj,_
47,ZWY-K20.csv,7,tam,dark,tam,ADJ,_,_,8,obl,_
48,ZWY-K20.csv,12,paydāg,visible,paydāg,ADJ,_,_,0,root,_
49,ZWY-K20.csv,4,asēmēn,silver(n),asēmēn,ADJ,_,_,5,nsubj,_
